ID,target
TEST_08580,10.0
TEST_08581,10.0
TEST_08582,8.0
TEST_08583,10.0
TEST_08584,10.0
TEST_08585,5.0
TEST_08586,11.0
TEST_08587,10.0
TEST_08588,9.0
TEST_08589,11.0
TEST_08590,10.0
TEST_08591,13.0
TEST_08592,9.0
TEST_08593,11.0
TEST_08594,10.0
TEST_08595,11.0
TEST_08596,14.0
TEST_08597,10.0
TEST_08598,9.0
TEST_08599,3.0
TEST_08600,1.0
TEST_08601,10.0
TEST_08602,10.0
TEST_08603,10.0
TEST_08604,2.0
TEST_08605,8.0
TEST_08606,9.0
TEST_08607,11.0
TEST_08608,10.0
TEST_08609,9.0
TEST_08610,8.0
TEST_08611,10.0
TEST_08612,11.0
TEST_08613,11.0
TEST_08614,11.0
TEST_08615,6.0
TEST_08616,13.0
TEST_08617,5.0
TEST_08618,11.0
TEST_08619,11.0
TEST_08620,9.0
TEST_08621,16.0
TEST_08622,10.0
TEST_08623,11.0
TEST_08624,11.0
TEST_08625,11.0
TEST_08626,11.0
TEST_08627,10.0
TEST_08628,11.0
TEST_08629,11.0
TEST_08630,10.0
TEST_08631,12.0
TEST_08632,7.0
TEST_08633,12.0
TEST_08634,10.0
TEST_08635,11.0
TEST_08636,8.0
TEST_08637,11.0
TEST_08638,9.0
TEST_08639,18.0
TEST_08640,8.0
TEST_08641,10.0
TEST_08642,11.0
TEST_08643,9.0
TEST_08644,11.0
TEST_08645,10.0
TEST_08646,10.0
TEST_08647,8.0
TEST_08648,21.0
TEST_08649,16.0
TEST_08650,15.0
TEST_08651,11.0
TEST_08652,14.0
TEST_08653,15.0
TEST_08654,9.0
TEST_08655,10.0
TEST_08656,10.0
TEST_08657,8.0
TEST_08658,17.0
TEST_08659,11.0
TEST_08660,10.0
TEST_08661,10.0
TEST_08662,11.0
TEST_08663,6.0
TEST_08664,14.0
TEST_08665,11.0
TEST_08666,11.0
TEST_08667,17.0
TEST_08668,8.0
TEST_08669,11.0
TEST_08670,2.0
TEST_08671,8.0
TEST_08672,2.0
TEST_08673,10.0
TEST_08674,10.0
TEST_08675,10.0
TEST_08676,13.0
TEST_08677,10.0
TEST_08678,10.0
TEST_08679,11.0
TEST_08680,12.0
TEST_08681,12.0
TEST_08682,10.0
TEST_08683,10.0
TEST_08684,15.0
TEST_08685,14.0
TEST_08686,2.0
TEST_08687,10.0
TEST_08688,11.0
TEST_08689,11.0
TEST_08690,10.0
TEST_08691,5.0
TEST_08692,10.0
TEST_08693,10.0
TEST_08694,9.0
TEST_08695,7.0
TEST_08696,11.0
TEST_08697,11.0
TEST_08698,11.0
TEST_08699,11.0
TEST_08700,10.0
TEST_08701,11.0
TEST_08702,10.0
TEST_08703,11.0
TEST_08704,3.0
TEST_08705,14.0
TEST_08706,11.0
TEST_08707,11.0
TEST_08708,11.0
TEST_08709,10.0
TEST_08710,10.0
TEST_08711,11.0
TEST_08712,10.0
TEST_08713,10.0
TEST_08714,9.0
TEST_08715,14.0
TEST_08716,10.0
TEST_08717,10.0
TEST_08718,10.0
TEST_08719,10.0
TEST_08720,10.0
TEST_08721,11.0
TEST_08722,21.0
TEST_08723,10.0
TEST_08724,12.0
TEST_08725,10.0
TEST_08726,11.0
TEST_08727,10.0
TEST_08728,10.0
TEST_08729,12.0
TEST_08730,15.0
TEST_08731,9.0
TEST_08732,13.0
TEST_08733,11.0
TEST_08734,10.0
TEST_08735,11.0
TEST_08736,11.0
TEST_08737,10.0
TEST_08738,10.0
TEST_08739,10.0
TEST_08740,11.0
TEST_08741,8.0
TEST_08742,3.0
TEST_08743,10.0
TEST_08744,10.0
TEST_08745,15.0
TEST_08746,12.0
TEST_08747,13.0
TEST_08748,8.0
TEST_08749,2.0
TEST_08750,8.0
TEST_08751,10.0
TEST_08752,12.0
TEST_08753,11.0
TEST_08754,10.0
TEST_08755,11.0
TEST_08756,13.0
TEST_08757,10.0
TEST_08758,11.0
TEST_08759,7.0
TEST_08760,10.0
TEST_08761,9.0
TEST_08762,10.0
TEST_08763,10.0
TEST_08764,5.0
TEST_08765,11.0
TEST_08766,11.0
TEST_08767,11.0
TEST_08768,8.0
TEST_08769,11.0
TEST_08770,9.0
TEST_08771,11.0
TEST_08772,2.0
TEST_08773,8.0
TEST_08774,20.0
TEST_08775,11.0
TEST_08776,5.0
TEST_08777,10.0
TEST_08778,11.0
TEST_08779,8.0
TEST_08780,11.0
TEST_08781,10.0
TEST_08782,13.0
TEST_08783,17.0
TEST_08784,11.0
TEST_08785,13.0
TEST_08786,11.0
TEST_08787,3.0
TEST_08788,11.0
TEST_08789,8.0
TEST_08790,11.0
TEST_08791,17.0
TEST_08792,10.0
TEST_08793,10.0
TEST_08794,8.0
TEST_08795,1.0
TEST_08796,10.0
TEST_08797,12.0
TEST_08798,10.0
TEST_08799,10.0
TEST_08800,10.0
TEST_08801,1.0
TEST_08802,11.0
TEST_08803,8.0
TEST_08804,10.0
TEST_08805,10.0
TEST_08806,9.0
TEST_08807,8.0
TEST_08808,10.0
TEST_08809,10.0
TEST_08810,7.0
TEST_08811,10.0
TEST_08812,10.0
TEST_08813,10.0
TEST_08814,9.0
TEST_08815,8.0
TEST_08816,8.0
TEST_08817,10.0
TEST_08818,10.0
TEST_08819,13.0
TEST_08820,10.0
TEST_08821,11.0
TEST_08822,2.0
TEST_08823,10.0
TEST_08824,11.0
TEST_08825,2.0
TEST_08826,10.0
TEST_08827,12.0
TEST_08828,10.0
TEST_08829,12.0
TEST_08830,11.0
TEST_08831,10.0
TEST_08832,11.0
TEST_08833,11.0
TEST_08834,11.0
TEST_08835,3.0
TEST_08836,8.0
TEST_08837,10.0
TEST_08838,9.0
TEST_08839,10.0
TEST_08840,11.0
TEST_08841,10.0
TEST_08842,12.0
TEST_08843,10.0
TEST_08844,11.0
TEST_08845,11.0
TEST_08846,10.0
TEST_08847,11.0
TEST_08848,10.0
TEST_08849,10.0
TEST_08850,1.0
TEST_08851,10.0
TEST_08852,7.0
TEST_08853,11.0
TEST_08854,7.0
TEST_08855,10.0
TEST_08856,10.0
TEST_08857,1.0
TEST_08858,11.0
TEST_08859,11.0
TEST_08860,2.0
TEST_08861,10.0
TEST_08862,10.0
TEST_08863,11.0
TEST_08864,11.0
TEST_08865,21.0
TEST_08866,10.0
TEST_08867,11.0
TEST_08868,8.0
TEST_08869,10.0
TEST_08870,10.0
TEST_08871,8.0
TEST_08872,11.0
TEST_08873,5.0
TEST_08874,10.0
TEST_08875,11.0
TEST_08876,11.0
TEST_08877,11.0
TEST_08878,1.0
TEST_08879,13.0
TEST_08880,11.0
TEST_08881,17.0
TEST_08882,6.0
TEST_08883,11.0
TEST_08884,10.0
TEST_08885,13.0
TEST_08886,10.0
TEST_08887,2.0
TEST_08888,15.0
TEST_08889,12.0
TEST_08890,10.0
TEST_08891,11.0
TEST_08892,11.0
TEST_08893,11.0
TEST_08894,11.0
TEST_08895,11.0
TEST_08896,10.0
TEST_08897,10.0
TEST_08898,9.0
TEST_08899,11.0
TEST_08900,3.0
TEST_08901,8.0
TEST_08902,10.0
TEST_08903,10.0
TEST_08904,17.0
TEST_08905,10.0
TEST_08906,13.0
TEST_08907,11.0
TEST_08908,10.0
TEST_08909,11.0
TEST_08910,11.0
TEST_08911,7.0
TEST_08912,11.0
TEST_08913,10.0
TEST_08914,7.0
TEST_08915,11.0
TEST_08916,10.0
TEST_08917,11.0
TEST_08918,2.0
TEST_08919,19.0
TEST_08920,2.0
TEST_08921,10.0
TEST_08922,6.0
TEST_08923,10.0
TEST_08924,11.0
TEST_08925,10.0
TEST_08926,10.0
TEST_08927,2.0
TEST_08928,11.0
TEST_08929,13.0
TEST_08930,19.0
TEST_08931,11.0
TEST_08932,10.0
TEST_08933,11.0
TEST_08934,14.0
TEST_08935,9.0
TEST_08936,11.0
TEST_08937,9.0
TEST_08938,19.0
TEST_08939,11.0
TEST_08940,10.0
TEST_08941,3.0
TEST_08942,10.0
TEST_08943,11.0
TEST_08944,11.0
TEST_08945,17.0
TEST_08946,13.0
TEST_08947,6.0
TEST_08948,11.0
TEST_08949,10.0
TEST_08950,10.0
TEST_08951,10.0
TEST_08952,10.0
TEST_08953,10.0
TEST_08954,10.0
TEST_08955,10.0
TEST_08956,10.0
TEST_08957,14.0
TEST_08958,3.0
TEST_08959,10.0
TEST_08960,11.0
TEST_08961,11.0
TEST_08962,11.0
TEST_08963,11.0
TEST_08964,14.0
TEST_08965,2.0
TEST_08966,10.0
TEST_08967,10.0
TEST_08968,7.0
TEST_08969,3.0
TEST_08970,7.0
TEST_08971,11.0
TEST_08972,11.0
TEST_08973,10.0
TEST_08974,1.0
TEST_08975,6.0
TEST_08976,10.0
TEST_08977,2.0
TEST_08978,7.0
TEST_08979,11.0
TEST_08980,10.0
TEST_08981,10.0
TEST_08982,1.0
TEST_08983,9.0
TEST_08984,10.0
TEST_08985,10.0
TEST_08986,11.0
TEST_08987,11.0
TEST_08988,11.0
TEST_08989,11.0
TEST_08990,2.0
TEST_08991,11.0
TEST_08992,9.0
TEST_08993,8.0
TEST_08994,16.0
TEST_08995,11.0
TEST_08996,11.0
TEST_08997,11.0
TEST_08998,11.0
TEST_08999,11.0
TEST_09000,9.0
TEST_09001,9.0
TEST_09002,11.0
TEST_09003,12.0
TEST_09004,10.0
TEST_09005,10.0
TEST_09006,2.0
TEST_09007,11.0
TEST_09008,10.0
TEST_09009,15.0
TEST_09010,10.0
TEST_09011,2.0
TEST_09012,8.0
TEST_09013,10.0
TEST_09014,11.0
TEST_09015,5.0
TEST_09016,8.0
TEST_09017,13.0
TEST_09018,2.0
TEST_09019,11.0
TEST_09020,11.0
TEST_09021,3.0
TEST_09022,11.0
TEST_09023,10.0
TEST_09024,11.0
TEST_09025,3.0
TEST_09026,10.0
TEST_09027,13.0
TEST_09028,2.0
TEST_09029,10.0
TEST_09030,15.0
TEST_09031,9.0
TEST_09032,11.0
TEST_09033,10.0
TEST_09034,12.0
TEST_09035,17.0
TEST_09036,9.0
TEST_09037,10.0
TEST_09038,7.0
TEST_09039,11.0
TEST_09040,11.0
TEST_09041,7.0
TEST_09042,11.0
TEST_09043,10.0
TEST_09044,7.0
TEST_09045,21.0
TEST_09046,10.0
TEST_09047,11.0
TEST_09048,5.0
TEST_09049,11.0
TEST_09050,11.0
TEST_09051,10.0
TEST_09052,3.0
TEST_09053,18.0
TEST_09054,11.0
TEST_09055,10.0
TEST_09056,9.0
TEST_09057,11.0
TEST_09058,17.0
TEST_09059,10.0
TEST_09060,10.0
TEST_09061,11.0
TEST_09062,11.0
TEST_09063,11.0
TEST_09064,11.0
TEST_09065,8.0
TEST_09066,9.0
TEST_09067,11.0
TEST_09068,10.0
TEST_09069,10.0
TEST_09070,10.0
TEST_09071,10.0
TEST_09072,8.0
TEST_09073,3.0
TEST_09074,10.0
TEST_09075,11.0
TEST_09076,3.0
TEST_09077,3.0
TEST_09078,11.0
TEST_09079,16.0
TEST_09080,12.0
TEST_09081,12.0
TEST_09082,3.0
TEST_09083,11.0
TEST_09084,10.0
TEST_09085,11.0
TEST_09086,10.0
TEST_09087,12.0
TEST_09088,10.0
TEST_09089,3.0
TEST_09090,17.0
TEST_09091,9.0
TEST_09092,2.0
TEST_09093,15.0
TEST_09094,11.0
TEST_09095,11.0
TEST_09096,10.0
TEST_09097,10.0
TEST_09098,16.0
TEST_09099,11.0
TEST_09100,9.0
TEST_09101,15.0
TEST_09102,10.0
TEST_09103,10.0
TEST_09104,16.0
TEST_09105,11.0
TEST_09106,10.0
TEST_09107,10.0
TEST_09108,10.0
TEST_09109,10.0
TEST_09110,2.0
TEST_09111,10.0
TEST_09112,10.0
TEST_09113,2.0
TEST_09114,2.0
TEST_09115,10.0
TEST_09116,10.0
TEST_09117,11.0
TEST_09118,11.0
TEST_09119,11.0
TEST_09120,3.0
TEST_09121,8.0
TEST_09122,11.0
TEST_09123,11.0
TEST_09124,9.0
TEST_09125,11.0
TEST_09126,10.0
TEST_09127,11.0
TEST_09128,11.0
TEST_09129,15.0
TEST_09130,10.0
TEST_09131,11.0
TEST_09132,11.0
TEST_09133,11.0
TEST_09134,10.0
TEST_09135,11.0
TEST_09136,10.0
TEST_09137,11.0
TEST_09138,10.0
TEST_09139,12.0
TEST_09140,11.0
TEST_09141,10.0
TEST_09142,11.0
TEST_09143,17.0
TEST_09144,10.0
TEST_09145,5.0
TEST_09146,7.0
TEST_09147,11.0
TEST_09148,11.0
TEST_09149,11.0
TEST_09150,11.0
TEST_09151,9.0
TEST_09152,10.0
TEST_09153,10.0
TEST_09154,9.0
TEST_09155,10.0
TEST_09156,11.0
TEST_09157,9.0
TEST_09158,11.0
TEST_09159,10.0
TEST_09160,15.0
TEST_09161,10.0
TEST_09162,6.0
TEST_09163,9.0
TEST_09164,11.0
TEST_09165,11.0
TEST_09166,9.0
TEST_09167,11.0
TEST_09168,11.0
TEST_09169,11.0
TEST_09170,12.0
TEST_09171,8.0
TEST_09172,14.0
TEST_09173,10.0
TEST_09174,12.0
TEST_09175,10.0
TEST_09176,11.0
TEST_09177,11.0
TEST_09178,11.0
TEST_09179,10.0
TEST_09180,11.0
TEST_09181,11.0
TEST_09182,15.0
TEST_09183,11.0
TEST_09184,3.0
TEST_09185,10.0
TEST_09186,21.0
TEST_09187,11.0
TEST_09188,10.0
TEST_09189,13.0
TEST_09190,10.0
TEST_09191,10.0
TEST_09192,10.0
TEST_09193,10.0
TEST_09194,11.0
TEST_09195,6.0
TEST_09196,11.0
TEST_09197,12.0
TEST_09198,11.0
TEST_09199,11.0
TEST_09200,2.0
TEST_09201,2.0
TEST_09202,10.0
TEST_09203,12.0
TEST_09204,2.0
TEST_09205,11.0
TEST_09206,13.0
TEST_09207,10.0
TEST_09208,11.0
TEST_09209,10.0
TEST_09210,3.0
TEST_09211,11.0
TEST_09212,7.0
TEST_09213,10.0
TEST_09214,9.0
TEST_09215,14.0
TEST_09216,7.0
TEST_09217,14.0
TEST_09218,11.0
TEST_09219,9.0
TEST_09220,10.0
TEST_09221,9.0
TEST_09222,5.0
TEST_09223,12.0
TEST_09224,11.0
TEST_09225,14.0
TEST_09226,11.0
TEST_09227,9.0
TEST_09228,11.0
TEST_09229,2.0
TEST_09230,10.0
TEST_09231,10.0
TEST_09232,19.0
TEST_09233,2.0
TEST_09234,10.0
TEST_09235,14.0
TEST_09236,10.0
TEST_09237,16.0
TEST_09238,10.0
TEST_09239,11.0
TEST_09240,9.0
TEST_09241,10.0
TEST_09242,10.0
TEST_09243,10.0
TEST_09244,10.0
TEST_09245,9.0
TEST_09246,10.0
TEST_09247,10.0
TEST_09248,21.0
TEST_09249,11.0
TEST_09250,2.0
TEST_09251,11.0
TEST_09252,10.0
TEST_09253,13.0
TEST_09254,10.0
TEST_09255,10.0
TEST_09256,10.0
TEST_09257,10.0
TEST_09258,11.0
TEST_09259,11.0
TEST_09260,2.0
TEST_09261,11.0
TEST_09262,3.0
TEST_09263,8.0
TEST_09264,11.0
TEST_09265,10.0
TEST_09266,10.0
TEST_09267,13.0
TEST_09268,10.0
TEST_09269,11.0
TEST_09270,8.0
TEST_09271,3.0
TEST_09272,8.0
TEST_09273,17.0
TEST_09274,10.0
TEST_09275,11.0
TEST_09276,11.0
TEST_09277,12.0
TEST_09278,10.0
TEST_09279,10.0
TEST_09280,10.0
TEST_09281,12.0
TEST_09282,10.0
TEST_09283,11.0
TEST_09284,9.0
TEST_09285,7.0
TEST_09286,3.0
TEST_09287,10.0
TEST_09288,10.0
TEST_09289,11.0
TEST_09290,11.0
TEST_09291,2.0
TEST_09292,11.0
TEST_09293,11.0
TEST_09294,6.0
TEST_09295,11.0
TEST_09296,19.0
TEST_09297,10.0
TEST_09298,10.0
TEST_09299,10.0
TEST_09300,10.0
TEST_09301,10.0
TEST_09302,16.0
TEST_09303,10.0
TEST_09304,10.0
TEST_09305,10.0
TEST_09306,10.0
TEST_09307,10.0
TEST_09308,16.0
TEST_09309,2.0
TEST_09310,9.0
TEST_09311,8.0
TEST_09312,10.0
TEST_09313,5.0
TEST_09314,10.0
TEST_09315,17.0
TEST_09316,11.0
TEST_09317,10.0
TEST_09318,11.0
TEST_09319,10.0
TEST_09320,11.0
TEST_09321,11.0
TEST_09322,15.0
TEST_09323,9.0
TEST_09324,11.0
TEST_09325,3.0
TEST_09326,11.0
TEST_09327,10.0
TEST_09328,10.0
TEST_09329,11.0
TEST_09330,12.0
TEST_09331,11.0
TEST_09332,14.0
TEST_09333,10.0
TEST_09334,3.0
TEST_09335,8.0
TEST_09336,11.0
TEST_09337,10.0
TEST_09338,10.0
TEST_09339,10.0
TEST_09340,11.0
TEST_09341,10.0
TEST_09342,10.0
TEST_09343,10.0
TEST_09344,10.0
TEST_09345,10.0
TEST_09346,8.0
TEST_09347,10.0
TEST_09348,2.0
TEST_09349,11.0
TEST_09350,9.0
TEST_09351,10.0
TEST_09352,11.0
TEST_09353,3.0
TEST_09354,11.0
TEST_09355,10.0
TEST_09356,9.0
TEST_09357,11.0
TEST_09358,10.0
TEST_09359,10.0
TEST_09360,10.0
TEST_09361,20.0
TEST_09362,11.0
TEST_09363,10.0
TEST_09364,9.0
TEST_09365,12.0
TEST_09366,11.0
TEST_09367,12.0
TEST_09368,11.0
TEST_09369,8.0
TEST_09370,10.0
TEST_09371,8.0
TEST_09372,11.0
TEST_09373,11.0
TEST_09374,2.0
TEST_09375,5.0
TEST_09376,10.0
TEST_09377,10.0
TEST_09378,11.0
TEST_09379,10.0
TEST_09380,11.0
TEST_09381,10.0
TEST_09382,5.0
TEST_09383,9.0
TEST_09384,17.0
TEST_09385,11.0
TEST_09386,11.0
TEST_09387,10.0
TEST_09388,10.0
TEST_09389,12.0
TEST_09390,14.0
TEST_09391,10.0
TEST_09392,8.0
TEST_09393,10.0
TEST_09394,8.0
TEST_09395,11.0
TEST_09396,11.0
TEST_09397,11.0
TEST_09398,10.0
TEST_09399,12.0
TEST_09400,13.0
TEST_09401,11.0
TEST_09402,10.0
TEST_09403,11.0
TEST_09404,10.0
TEST_09405,11.0
TEST_09406,19.0
TEST_09407,11.0
TEST_09408,3.0
TEST_09409,11.0
TEST_09410,10.0
TEST_09411,10.0
TEST_09412,10.0
TEST_09413,13.0
TEST_09414,11.0
TEST_09415,17.0
TEST_09416,4.0
TEST_09417,10.0
TEST_09418,11.0
TEST_09419,14.0
TEST_09420,2.0
TEST_09421,12.0
TEST_09422,11.0
TEST_09423,9.0
TEST_09424,10.0
TEST_09425,10.0
TEST_09426,10.0
TEST_09427,15.0
TEST_09428,7.0
TEST_09429,9.0
TEST_09430,10.0
TEST_09431,11.0
TEST_09432,10.0
TEST_09433,15.0
TEST_09434,10.0
TEST_09435,10.0
TEST_09436,3.0
TEST_09437,2.0
TEST_09438,9.0
TEST_09439,11.0
TEST_09440,11.0
TEST_09441,10.0
TEST_09442,10.0
TEST_09443,10.0
TEST_09444,7.0
TEST_09445,7.0
TEST_09446,10.0
TEST_09447,8.0
TEST_09448,11.0
TEST_09449,8.0
TEST_09450,10.0
TEST_09451,10.0
TEST_09452,10.0
TEST_09453,10.0
TEST_09454,10.0
TEST_09455,8.0
TEST_09456,9.0
TEST_09457,12.0
TEST_09458,12.0
TEST_09459,10.0
TEST_09460,11.0
TEST_09461,10.0
TEST_09462,11.0
TEST_09463,10.0
TEST_09464,13.0
TEST_09465,10.0
TEST_09466,14.0
TEST_09467,10.0
TEST_09468,3.0
TEST_09469,12.0
TEST_09470,11.0
TEST_09471,9.0
TEST_09472,12.0
TEST_09473,10.0
TEST_09474,11.0
TEST_09475,15.0
TEST_09476,1.0
TEST_09477,8.0
TEST_09478,2.0
TEST_09479,8.0
TEST_09480,5.0
TEST_09481,11.0
TEST_09482,7.0
TEST_09483,3.0
TEST_09484,13.0
TEST_09485,11.0
TEST_09486,10.0
TEST_09487,4.0
TEST_09488,6.0
TEST_09489,10.0
TEST_09490,10.0
TEST_09491,10.0
TEST_09492,17.0
TEST_09493,11.0
TEST_09494,10.0
TEST_09495,12.0
TEST_09496,5.0
TEST_09497,14.0
TEST_09498,11.0
TEST_09499,10.0
TEST_09500,11.0
TEST_09501,9.0
TEST_09502,9.0
TEST_09503,10.0
TEST_09504,10.0
TEST_09505,8.0
TEST_09506,10.0
TEST_09507,10.0
TEST_09508,1.0
TEST_09509,10.0
TEST_09510,13.0
TEST_09511,2.0
TEST_09512,10.0
TEST_09513,10.0
TEST_09514,10.0
TEST_09515,11.0
TEST_09516,10.0
TEST_09517,11.0
TEST_09518,10.0
TEST_09519,10.0
TEST_09520,10.0
TEST_09521,22.0
TEST_09522,11.0
TEST_09523,5.0
TEST_09524,14.0
TEST_09525,10.0
TEST_09526,18.0
TEST_09527,3.0
TEST_09528,3.0
TEST_09529,13.0
TEST_09530,10.0
TEST_09531,11.0
TEST_09532,7.0
TEST_09533,13.0
TEST_09534,8.0
TEST_09535,19.0
TEST_09536,15.0
TEST_09537,11.0
TEST_09538,13.0
TEST_09539,10.0
TEST_09540,9.0
TEST_09541,5.0
TEST_09542,10.0
TEST_09543,9.0
TEST_09544,10.0
TEST_09545,11.0
TEST_09546,9.0
TEST_09547,8.0
TEST_09548,10.0
TEST_09549,8.0
TEST_09550,10.0
TEST_09551,10.0
TEST_09552,11.0
TEST_09553,10.0
TEST_09554,10.0
TEST_09555,10.0
TEST_09556,7.0
TEST_09557,10.0
TEST_09558,11.0
TEST_09559,18.0
TEST_09560,11.0
TEST_09561,16.0
TEST_09562,11.0
TEST_09563,10.0
TEST_09564,13.0
TEST_09565,11.0
TEST_09566,10.0
TEST_09567,4.0
TEST_09568,10.0
TEST_09569,10.0
TEST_09570,11.0
TEST_09571,11.0
TEST_09572,11.0
TEST_09573,11.0
TEST_09574,11.0
TEST_09575,10.0
TEST_09576,10.0
TEST_09577,11.0
TEST_09578,10.0
TEST_09579,11.0
TEST_09580,11.0
TEST_09581,11.0
TEST_09582,2.0
TEST_09583,6.0
TEST_09584,10.0
TEST_09585,11.0
TEST_09586,11.0
TEST_09587,10.0
TEST_09588,10.0
TEST_09589,12.0
TEST_09590,11.0
TEST_09591,9.0
TEST_09592,11.0
TEST_09593,10.0
TEST_09594,6.0
TEST_09595,11.0
TEST_09596,8.0
TEST_09597,10.0
TEST_09598,19.0
TEST_09599,10.0
TEST_09600,10.0
TEST_09601,15.0
TEST_09602,11.0
TEST_09603,10.0
TEST_09604,10.0
TEST_09605,15.0
TEST_09606,10.0
TEST_09607,11.0
TEST_09608,3.0
TEST_09609,10.0
TEST_09610,11.0
TEST_09611,10.0
TEST_09612,10.0
TEST_09613,16.0
TEST_09614,10.0
TEST_09615,11.0
TEST_09616,11.0
TEST_09617,8.0
TEST_09618,2.0
TEST_09619,2.0
TEST_09620,2.0
TEST_09621,11.0
TEST_09622,11.0
TEST_09623,10.0
TEST_09624,12.0
TEST_09625,10.0
TEST_09626,14.0
TEST_09627,2.0
TEST_09628,10.0
TEST_09629,4.0
TEST_09630,10.0
TEST_09631,2.0
TEST_09632,15.0
TEST_09633,5.0
TEST_09634,16.0
TEST_09635,2.0
TEST_09636,12.0
TEST_09637,10.0
TEST_09638,12.0
TEST_09639,8.0
TEST_09640,19.0
TEST_09641,18.0
TEST_09642,11.0
TEST_09643,10.0
TEST_09644,10.0
TEST_09645,10.0
TEST_09646,12.0
TEST_09647,10.0
TEST_09648,9.0
TEST_09649,11.0
TEST_09650,12.0
TEST_09651,12.0
TEST_09652,10.0
TEST_09653,10.0
TEST_09654,2.0
TEST_09655,10.0
TEST_09656,11.0
TEST_09657,8.0
TEST_09658,10.0
TEST_09659,11.0
TEST_09660,11.0
TEST_09661,11.0
TEST_09662,10.0
TEST_09663,16.0
TEST_09664,9.0
TEST_09665,1.0
TEST_09666,11.0
TEST_09667,8.0
TEST_09668,10.0
TEST_09669,11.0
TEST_09670,10.0
TEST_09671,10.0
TEST_09672,6.0
TEST_09673,10.0
TEST_09674,11.0
TEST_09675,10.0
TEST_09676,11.0
TEST_09677,10.0
TEST_09678,9.0
TEST_09679,10.0
TEST_09680,11.0
TEST_09681,9.0
TEST_09682,10.0
TEST_09683,9.0
TEST_09684,10.0
TEST_09685,5.0
TEST_09686,1.0
TEST_09687,10.0
TEST_09688,8.0
TEST_09689,10.0
TEST_09690,20.0
TEST_09691,11.0
TEST_09692,11.0
TEST_09693,11.0
TEST_09694,10.0
TEST_09695,9.0
TEST_09696,11.0
TEST_09697,3.0
TEST_09698,11.0
TEST_09699,12.0
TEST_09700,10.0
TEST_09701,10.0
TEST_09702,9.0
TEST_09703,10.0
TEST_09704,11.0
TEST_09705,10.0
TEST_09706,2.0
TEST_09707,9.0
TEST_09708,11.0
TEST_09709,13.0
TEST_09710,10.0
TEST_09711,11.0
TEST_09712,9.0
TEST_09713,5.0
TEST_09714,17.0
TEST_09715,11.0
TEST_09716,12.0
TEST_09717,11.0
TEST_09718,10.0
TEST_09719,10.0
TEST_09720,10.0
TEST_09721,10.0
TEST_09722,11.0
TEST_09723,15.0
TEST_09724,10.0
TEST_09725,10.0
TEST_09726,15.0
TEST_09727,16.0
TEST_09728,11.0
TEST_09729,11.0
TEST_09730,10.0
TEST_09731,10.0
TEST_09732,8.0
TEST_09733,10.0
TEST_09734,8.0
TEST_09735,10.0
TEST_09736,10.0
TEST_09737,10.0
TEST_09738,10.0
TEST_09739,10.0
TEST_09740,10.0
TEST_09741,11.0
TEST_09742,10.0
TEST_09743,10.0
TEST_09744,11.0
TEST_09745,18.0
TEST_09746,7.0
TEST_09747,10.0
TEST_09748,11.0
TEST_09749,10.0
TEST_09750,11.0
TEST_09751,11.0
TEST_09752,11.0
TEST_09753,11.0
TEST_09754,10.0
TEST_09755,10.0
TEST_09756,10.0
TEST_09757,16.0
TEST_09758,11.0
TEST_09759,14.0
TEST_09760,9.0
TEST_09761,11.0
TEST_09762,11.0
TEST_09763,19.0
TEST_09764,10.0
TEST_09765,11.0
TEST_09766,10.0
TEST_09767,17.0
TEST_09768,14.0
TEST_09769,10.0
TEST_09770,10.0
TEST_09771,1.0
TEST_09772,10.0
TEST_09773,10.0
TEST_09774,10.0
TEST_09775,10.0
TEST_09776,12.0
TEST_09777,2.0
TEST_09778,10.0
TEST_09779,10.0
TEST_09780,10.0
TEST_09781,8.0
TEST_09782,12.0
TEST_09783,11.0
TEST_09784,9.0
TEST_09785,11.0
TEST_09786,11.0
TEST_09787,13.0
TEST_09788,11.0
TEST_09789,11.0
TEST_09790,11.0
TEST_09791,10.0
TEST_09792,4.0
TEST_09793,9.0
TEST_09794,10.0
TEST_09795,11.0
TEST_09796,11.0
TEST_09797,10.0
TEST_09798,7.0
TEST_09799,10.0
TEST_09800,10.0
TEST_09801,11.0
TEST_09802,10.0
TEST_09803,10.0
TEST_09804,10.0
TEST_09805,13.0
TEST_09806,10.0
TEST_09807,12.0
TEST_09808,10.0
TEST_09809,11.0
TEST_09810,10.0
TEST_09811,11.0
TEST_09812,10.0
TEST_09813,10.0
TEST_09814,8.0
TEST_09815,10.0
TEST_09816,9.0
TEST_09817,10.0
TEST_09818,7.0
TEST_09819,10.0
TEST_09820,11.0
TEST_09821,10.0
TEST_09822,11.0
TEST_09823,8.0
TEST_09824,10.0
TEST_09825,10.0
TEST_09826,13.0
TEST_09827,11.0
TEST_09828,10.0
TEST_09829,21.0
TEST_09830,10.0
TEST_09831,11.0
TEST_09832,11.0
TEST_09833,2.0
TEST_09834,10.0
TEST_09835,10.0
TEST_09836,10.0
TEST_09837,11.0
TEST_09838,2.0
TEST_09839,1.0
TEST_09840,16.0
TEST_09841,10.0
TEST_09842,10.0
TEST_09843,12.0
TEST_09844,10.0
TEST_09845,12.0
TEST_09846,3.0
TEST_09847,14.0
TEST_09848,10.0
TEST_09849,11.0
TEST_09850,11.0
TEST_09851,11.0
